Time,Raw,Filtered,DC,CurrentPeriod,AvgPeriod,CurrentPeak,AvgPeak,Status
1747707776.978931,0.227253,0.22128418406648265,0.1542743555208369,0.6666666666666666,0.6670112781954888,0.07632194581517568,0.08709908308299705,1
1747707776.978931,0.228864,0.2214841639695364,0.1542743555208369,0.6666666666666666,0.6670112781954888,0.07632194581517568,0.08709908308299705,1
1747707776.978931,0.220806,0.2217280848485677,0.1542743555208369,0.6666666666666666,0.6670112781954888,0.07632194581517568,0.08709908308299705,1
1747707776.978931,0.224029,0.22196051828302368,0.1542743555208369,0.6666666666666666,0.6670112781954888,0.07632194581517568,0.08709908308299705,1
1747707776.978931,0.227253,0.22218607742792915,0.1542743555208369,0.6666666666666666,0.6670112781954888,0.07632194581517568,0.08709908308299705,1
1747707776.978931,0.227253,0.2224402635880059,0.1542743555208369,0.6666666666666666,0.6670112781954888,0.07632194581517568,0.08709908308299705,1
1747707776.978931,0.228864,0.22273319172930717,0.1561256761234268,0.6666666666666666,0.6670087064676619,0.0744706252125858,0.0870125867962134,1
1747707776.978931,0.217582,0.22302216211784928,0.1561256761234268,0.6666666666666666,0.6670087064676619,0.0744706252125858,0.0870125867962134,1
1747707776.978931,0.220806,0.22323388800359173,0.1561256761234268,0.6666666666666666,0.6670087064676619,0.0744706252125858,0.0870125867962134,1
1747707776.978931,0.224029,0.22337179781416763,0.1561256761234268,0.6666666666666666,0.6670087064676619,0.0744706252125858,0.0870125867962134,1
1747707776.978931,0.22967,0.2235061655798524,0.1561256761234268,0.6666666666666666,0.6670087064676619,0.0744706252125858,0.0870125867962134,1
1747707776.978931,0.226447,0.2236796668226611,0.1561256761234268,0.6666666666666666,0.6670087064676619,0.0744706252125858,0.0870125867962134,1
1747707776.978931,0.224835,0.22387350511418147,0.1561256761234268,0.6666666666666666,0.6670087064676619,0.0744706252125858,0.0870125867962134,1
1747707776.978931,0.225641,0.22405911635515488,0.1561256761234268,0.6666666666666666,0.6670087064676619,0.0744706252125858,0.0870125867962134,1
