Time,Raw Data,Filtered Data,DC Value,Current Period,Average Period,Current Peak Size,Average Peak Size,Status
1000,0.02246642,0.0224040202337009,0.0195996365159111,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02246642,0.0224088117527773,0.0196220453276638,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02197802,0.0224127228468379,0.0196444580505107,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02271063,0.0224154666307631,0.0196668735171414,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02319902,0.0224192894616804,0.0196892928066031,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02295482,0.0224261952147459,0.0197117190018179,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02148962,0.0224336797873591,0.0197341526816052,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02051282,0.0224355762542512,0.0197565882578595,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02442002,0.0224331742094161,0.0197790214320689,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344323,0.0224354982041036,0.019801456930273,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02148962,0.0224420378498456,0.0198238989681228,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02197803,0.0224458928074041,0.0198463448609303,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02368742,0.02244839261628,0.0198687932535465,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344323,0.0224550142739471,0.0198912482678205,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.01611722,0.0224563705584459,0.0199137046383789,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02124542,0.0224387426888886,0.0199361433810678,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02100122,0.0224081520430303,0.0199585515331108,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02319903,0.0223761251026749,0.0199809276582135,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02368743,0.0223497755418763,0.0200032774337554,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02246642,0.0223315133110954,0.0200256089470665,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02222222,0.0223173853866146,0.0200479263324531,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02246643,0.0223049000162776,0.0200702312324694,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02271062,0.0222946706889499,0.0200925259031583,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02148962,0.0222858067557588,0.0201148117099141,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02222223,0.0222760767998846,0.020137087786714,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344322,0.0222677683678364,0.0201593555550818,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02271062,0.0222643466305603,0.0201816199017124,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02466423,0.0222678141230335,0.0202038877158354,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02100122,0.0222767131520398,0.0202261644289874,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02417582,0.0222872112443733,0.0202484516402318,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344322,0.0223019318346434,0.0202707535720665,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02246642,0.0223214148708406,0.0202930749869373,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02173382,0.0223400533627486,0.0203154150403001,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02295482,0.0223560441750555,0.0203377710844751,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02393162,0.0223734949418989,0.020360144579417,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02222222,0.0223942899054946,0.0203825388693225,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02197803,0.0224140333490129,0.0204049529026715,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.01855922,0.0224245184895426,0.0204273774211611,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02271063,0.0224223780548648,0.0204497997992159,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02295483,0.0224164406283755,0.0204722162398443,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02148962,0.0224117759735537,0.0204946280158179,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02173382,0.0224047114153054,0.0205170327272332,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02295483,0.0223958971202513,0.0205394286243534,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02295483,0.0223894912481213,0.0205618181156015,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02100122,0.0223842082025496,0.0205842023238041,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02222222,0.0223760380744627,0.0206065783618785,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02222223,0.0223660453126706,0.0206289444071912,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344322,0.0223580460001295,0.0206513024531913,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02100122,0.0223518772856833,0.020673654330477,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02197802,0.0223434600433415,0.0206959977905204,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02124542,0.0223312967722089,0.0207183290872926,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344322,0.0223183485896024,0.0207406474358822,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344322,0.0223101227822511,0.0207629575586644,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02100122,0.0223058143472418,0.0207852633730117,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02442002,0.0223028969795005,0.0208075662699912,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344322,0.022306234012673,0.0208298725040038,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02319902,0.0223169315024775,0.0208521894355063,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02100122,0.0223288040505842,0.0208745182395569,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.03003663,0.0223480777584724,0.0208968663173154,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02319903,0.0223870565626832,0.0209192533738781,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.01465201,0.022424184352857,0.0209416775582309,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02222223,0.0224355459963804,0.0209641131042273,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02930403,0.0224437539566812,0.020986556858184,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02271063,0.0224712016241007,0.0210090280598081,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.01465201,0.022495022717482,0.0210315230825256,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02124542,0.0224919230837046,0.0210540150056093,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.01929182,0.0224693868077809,0.021076484392417,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02295483,0.0224388606893131,0.0210989232531064,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344323,0.022409921627899,0.0211213331747343,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02295482,0.0223886341809696,0.0211437218089152,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02148962,0.0223714654100199,0.0211660932743253,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02295482,0.0223552297353454,0.0211884485040606,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344322,0.0223427767754048,0.021210791280836,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02173382,0.0223348514385998,0.0212331261322746,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02222222,0.0223274579571573,0.0212554535902318,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02319902,0.0223209402159613,0.0212777745304477,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02271062,0.0223180970980341,0.0213000926275458,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02075702,0.0223157060396676,0.0213224083335854,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02075702,0.0223073145182577,0.0213447156481037,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02466423,0.0222964552420543,0.0213670121033457,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02442003,0.0222945059830122,0.0213893066093287,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.01978022,0.0222987584096679,0.0214116053677384,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02148962,0.0222971242012517,0.0214339024919397,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02197802,0.0222891618976498,0.0214561916538373,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344323,0.0222816456256568,0.021478473299463,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.01782662,0.0222713629318728,0.0215007446623948,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02100122,0.0222490362380111,0.0215229936986329,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.03028083,0.0222306830725278,0.0215452243817054,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02319903,0.0222373895050703,0.0215674617712105,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344323,0.0222597063939299,0.0215897214776044,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02246642,0.0222848074196895,0.0216120062850241,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02173382,0.0223086871547596,0.0216343149721788,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02246643,0.0223288382355657,0.0216566438104144,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02271062,0.0223469613830938,0.0216789907717975,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02148962,0.0223631639084444,0.0217013539357059,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02100122,0.0223736303587717,0.0217237275660647,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02173382,0.0223767629499587,0.0217461043290147,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344322,0.0223772370621179,0.0217684815660768,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02197802,0.0223792521018446,0.0217908608181786,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02148962,0.0223801380430441,0.0218132409562217,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02124542,0.0223760857062618,0.0218356170419279,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02417582,0.0223704907759152,0.0218579875327038,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344322,0.022370680284472,0.0218803582129883,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02124542,0.0223749752043064,0.0219027331881926,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02417582,0.0223797093804251,0.0219251128975731,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02295483,0.0223883750891661,0.0219475012726622,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02173382,0.0223994385937607,0.021969900711256,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02051282,0.0224054510000441,0.021992306162256,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02393162,0.0224065515641321,0.0220147127138202,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02393163,0.0224114522451326,0.0220371241660653,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02319903,0.0224236476579535,0.0220595478137232,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02100122,0.0224369505638633,0.0220819847642871,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02100122,0.0224436780078393,0.0221044284422949,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02295483,0.0224441253336003,0.0221268725676286,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02393163,0.0224460823437838,0.0221493186499723,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02222222,0.0224525883835861,0.0221717712383559,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02173382,0.0224588478896751,0.0221942300862456,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02295483,0.022462710560183,0.0222166927968058,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344322,0.0224679719081593,0.0222391607687139,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02124542,0.0224744541491866,0.0222616352228631,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02295482,0.022478781573814,0.0222841140044369,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344322,0.0224836516955855,0.0223065976561325,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344322,0.0224929017170952,0.0223290905578496,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02100122,0.0225031642927492,0.0223515937221424,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02197802,0.0225085672828341,0.0223741022894252,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02393162,0.0225117296496207,0.0223966140190748,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02368742,0.0225196440434729,0.0224191336631183,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02222222,0.0225317646743575,0.0224416654277926,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02148962,0.022541872811161,0.0224642073006038,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02319902,0.0225483379281258,0.0224867556385319,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344322,0.0225557845465388,0.0225093114230785,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02222222,0.022565492424711,0.0225318769155032,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02271062,0.0225746708752445,0.0225544515863784,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02148962,0.022581182285352,0.0225770327686638,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344322,0.0225852689945328,0.0225996180376583,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344322,0.0225910847311686,0.0226222091223895,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02051282,0.0225969873218877,0.0226448061097114,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344322,0.0225986538465981,0.022667404763558,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02271062,0.0225997293730785,0.022690004492931,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02075702,0.0225995565294862,0.0227126040494605,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02197802,0.0225932750317833,0.0227351973244923,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02100122,0.0225808505296469,0.022757778175022,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02344323,0.0225654976645524,0.0227803436726865,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.01562882,0.022541908229466,0.022802885580916,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02124542,0.0225000309902536,0.0228253856119062,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.03174603,0.0224623598071539,0.0228478479717134,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02368743,0.0224557748947169,0.0228703037466081,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.01416361,0.0224549369649903,0.0228927262321029,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02002442,0.0224282217093733,0.0229149957975009,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.01733822,0.0223777923311193,0.0229369706206543,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02100122,0.0223124987359999,0.0229585312159913,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02319903,0.022244270005135,0.0229795827070036,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02100122,0.0221823718751127,0.0230000463744343,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02197802,0.0221247173399526,0.0230198552080735,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02466423,0.0220747631568129,0.0230389634089439,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02368743,0.0220398370492994,0.023057345853432,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02222222,0.0220174933660446,0.0230749835851773,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02197802,0.0220004775005149,0.0230918547188147,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02271063,0.0219865457103545,0.0231079409381116,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02246642,0.0219768816109709,0.0231232332901232,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02222222,0.0219710929945385,0.023137729113482,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02148962,0.021966666591162,0.0231514274698357,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02246643,0.0219624152399751,0.023164330751271,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02295482,0.0219608416510671,0.0231764489521461,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02442002,0.021966666029456,0.023187797385051,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02197802,0.0219805030596063,0.023198391039751,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02173382,0.02199608044186,0.0232082470258434,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02295482,0.0220106279642478,0.0232173895991062,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02173382,0.0220255953524938,0.0232258439194279,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02173382,0.0220390679932308,0.0232336293898303,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02319902,0.0220514809347446,0.0232407712032112,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02417582,0.0220685788191957,0.0232473085017526,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02295482,0.022092978748786,0.0232532805571392,0,0,0.0098020040836329,0.0128781947786577,0
1000,0.02148962,0.0221194912538727,0.0232587147594425,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02490842,0.0221466695542728,0.0232636369780311,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02319902,0.022179634040784,0.0232680847648678,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02124542,0.0222147310085559,0.0232720919992578,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02173382,0.0222440424743233,0.0232756773079358,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02490842,0.0222712149099067,0.0232788658864263,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02319903,0.0223038032695344,0.0232816972199572,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.01953602,0.0223353421101241,0.0232841962482999,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02100122,0.0223547026352206,0.0232863661905387,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02857143,0.0223730370670304,0.0232882321763555,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02319903,0.0224067502323333,0.0232898487809631,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02344322,0.0224497491932502,0.0232912416929683,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02197803,0.0224915347512062,0.0232924031122335,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02246642,0.0225287809022801,0.0232933373958993,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02319903,0.0225621038991902,0.0232940647474213,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02295482,0.022594217782319,0.0232946087344097,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02246643,0.0226247054655947,0.0232949897349494,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02222223,0.0226514201768508,0.023295219804742,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02222223,0.0226731760821659,0.0232953081175026,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02295482,0.0226910806011317,0.0232952683464989,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02173382,0.0227057906082539,0.0232951156153853,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02100122,0.0227139898966094,0.0232948580553902,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02197802,0.022713818750865,0.0232945003457912,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02393162,0.0227107940382424,0.0232940554609671,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02075702,0.0227077296746714,0.0232935397998809,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02148962,0.0226992985896169,0.0232929602489543,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02832723,0.0226936030200773,0.0232923297628479,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02344322,0.0227042964375573,0.0232916773491391,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02246642,0.0227238877134957,0.0232910258845519,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02100122,0.022739202288027,0.0232903815709516,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02442002,0.0227498870772142,0.0232897449239277,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02417583,0.0227638551862697,0.0232891242055039,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.01831503,0.0227764005809154,0.0232885270727482,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02148962,0.0227747616112535,0.0232879484718993,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02002442,0.0227590125253609,0.0232873819891506,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02197803,0.022733938136218,0.0232868271633048,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02393163,0.0227070842341567,0.0232862749549499,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02197802,0.0226845005002719,0.0232857054915392,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02173382,0.0226626604355323,0.0232851189208791,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02295483,0.0226398303886331,0.0232845375849533,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02319902,0.0226198138954779,0.0232839643291945,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02148962,0.0226024320864276,0.0232833774032363,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02271062,0.022584656631808,0.0232827773932321,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02222222,0.0225669893542542,0.0232821927157076,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02246642,0.0225502352993189,0.023281639438452,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02124542,0.0225326132825451,0.0232811157092551,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02100122,0.0225107513914456,0.023280613279072,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02368742,0.0224866494836591,0.0232801267813007,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02344322,0.0224678160128797,0.0232796623753132,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02051282,0.0224527373147867,0.0232792254439151,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02148962,0.0224336179510374,0.0232788099452918,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02271062,0.0224113509897735,0.0232784103475986,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02271062,0.0223913899208582,0.0232780301662552,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02490842,0.0223786014631302,0.0232776759997824,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02124542,0.0223733761196365,0.0232773496783803,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.03052503,0.0223810117073676,0.0232770580263652,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02173382,0.0224090268566549,0.0232768190728587,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.01318681,0.022430509441925,0.0232766290302957,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02124542,0.0224199882139149,0.0232764589042939,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.01758242,0.0223865948142258,0.023276285128466,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02368743,0.0223429138425768,0.0232760966202644,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02246643,0.0223009802453137,0.0232758906804564,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02148962,0.0222647779754821,0.0232756624991114,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02026862,0.0222274969950305,0.0232754004130558,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02246642,0.022187685411402,0.0232750956096984,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02271062,0.0221508343353185,0.0232747386693395,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02197802,0.0221197006723275,0.0232743136216597,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02100122,0.0220906557524372,0.023273822263884,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02344322,0.0220632930449988,0.0232732865617701,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02246642,0.0220418748500589,0.0232727078872281,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02002442,0.0220230484822679,0.0232720623996732,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02124542,0.0219998758683112,0.0232713448458862,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.01904762,0.0219697397843731,0.0232705709160005,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02295482,0.0219346181303837,0.0232697499874779,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.01978022,0.021898806264976,0.0232688850207373,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02051282,0.0218600896689892,0.0232679725032688,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02393162,0.0218214961227273,0.0232670113526346,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02271063,0.0217925099805372,0.0232660122957641,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.01978022,0.0217694377141823,0.0232649823004572,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02051282,0.0217425205399263,0.0232639156580251,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02979243,0.0217237313823242,0.0232628181722658,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02368743,0.021731582459015,0.0232617166135825,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.01684982,0.0217489629680155,0.0232606210541383,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02197803,0.0217533730282342,0.0232595169360002,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.03028083,0.0217632676644786,0.0232584105385696,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02197803,0.0217976260328077,0.0232573328136917,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02271062,0.0218426207699115,0.0232562959576534,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02173382,0.0218854593694145,0.0232552906757267,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02246642,0.0219254050319869,0.0232543109621443,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02271062,0.0219635983740353,0.023253361278221,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02393162,0.0220035666043807,0.0232524436578012,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02173382,0.0220456028901774,0.0232515486787273,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02197803,0.0220849649843479,0.0232506749093123,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02173382,0.0221188512292764,0.0232498344956651,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02271062,0.0221487091517815,0.0232490209949001,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02026862,0.0221737179815252,0.0232482053045939,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02075702,0.0221892488699692,0.0232473792250306,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02295482,0.0221972772995913,0.0232465618683085,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02246642,0.0222049640414579,0.0232457660070616,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02100122,0.0222119435061785,0.0232449901076698,0,0,0.0041939167323913,0.00998343542990226,2
1000,0.02075702,0.022212900139195,0.0232442255489631,0,0,0.0041939167323913,0.00998343542990226,2
